DATETIME,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,WINDSPEED,POWER
30/11/2021 22:00:00,6,14.2,71,1018,6.5,25285
30/11/2021 22:15:00,5,14,68,1018,6.8,33497
30/11/2021 22:15:00,5,14,68,1018,6.8,33497
30/11/2021 22:30:00,5,13.9,65,1018,6.4,28146
30/11/2021 22:30:00,5,13.9,65,1018,6.4,28146
30/11/2021 22:45:00,5,13.7,61,1018,6,25108
30/11/2021 22:45:00,5,13.7,61,1018,6,25108
30/11/2021 23:00:00,5,13.6,58,1018,6.5,29010
30/11/2021 23:00:00,5,13.6,58,1018,6.5,29010
30/11/2021 23:15:00,5,13.4,55,1018,6.7,28022
30/11/2021 23:15:00,5,13.4,55,1018,6.7,28022
30/11/2021 23:30:00,6,13.3,54,1018,6.4,27079
30/11/2021 23:30:00,6,13.3,54,1018,6.4,27079
30/11/2021 23:45:00,7,13.1,52,1018,6.1,21502
30/11/2021 23:45:00,7,13.1,52,1018,6.1,21502
1/12/2021 00:00:00,11,12.6,47,1019,6,20615
1/12/2021 00:00:00,11,12.6,47,1019,6,20615
1/12/2021 00:15:00,11,12.4,47,1019,6,21415
1/12/2021 00:15:00,11,12.4,47,1019,6,21415
1/12/2021 00:30:00,11,12.2,48,1019,6.2,23704
1/12/2021 00:30:00,11,12.2,48,1019,6.2,23704
1/12/2021 00:45:00,12,12,48,1019,6.6,23427
1/12/2021 00:45:00,12,12,48,1019,6.6,23427
1/12/2021 01:00:00,12,11.8,49,1019,6.4,21258
1/12/2021 01:00:00,12,11.8,49,1019,6.4,21258
1/12/2021 01:15:00,12,11.6,49,1019,6.1,22637
1/12/2021 01:15:00,12,11.6,49,1019,6.1,22637
1/12/2021 01:30:00,12,11.5,49,1019,6.1,23354
1/12/2021 01:30:00,12,11.5,49,1019,6.1,23354
1/12/2021 01:45:00,11,11.4,50,1019,6.5,23378
1/12/2021 01:45:00,11,11.4,50,1019,6.5,23378
1/12/2021 02:00:00,11,11.3,50,1019,7,33774
1/12/2021 02:00:00,11,11.3,50,1019,7,33774
1/12/2021 02:15:00,11,11.2,50,1019,7.5,34604
1/12/2021 02:15:00,11,11.2,50,1019,7.5,34604
1/12/2021 02:30:00,12,11.1,51,1019,7.4,35331
1/12/2021 02:30:00,12,11.1,51,1019,7.4,35331
1/12/2021 02:45:00,13,11,51,1019,7.2,35211
1/12/2021 02:45:00,13,11,51,1019,7.2,35211
1/12/2021 03:00:00,13,10.9,52,1019,7.3,37106
1/12/2021 03:00:00,13,10.9,52,1019,7.3,37106
1/12/2021 03:15:00,13,10.8,52,1019,7.4,37302
1/12/2021 03:15:00,13,10.8,52,1019,7.4,37302
1/12/2021 03:30:00,14,10.7,52,1019,7.8,41376
1/12/2021 03:30:00,14,10.7,52,1019,7.8,41376
1/12/2021 03:45:00,14,10.6,53,1020,8.1,40745
1/12/2021 03:45:00,14,10.6,53,1020,8.1,40745
1/12/2021 04:00:00,15,10.5,53,1020,8.1,48389
1/12/2021 04:00:00,15,10.5,53,1020,8.1,48389
1/12/2021 04:15:00,16,10.5,53,1020,8.9,55722
1/12/2021 04:15:00,16,10.5,53,1020,8.9,55722
1/12/2021 04:30:00,17,10.4,54,1020,8.8,49760
1/12/2021 04:30:00,17,10.4,54,1020,8.8,49760
1/12/2021 04:45:00,18,10.3,55,1020,7.7,43574
1/12/2021 04:45:00,18,10.3,55,1020,7.7,43574
1/12/2021 05:00:00,19,10.2,56,1020,7.8,43586
1/12/2021 05:00:00,19,10.2,56,1020,7.8,43586
1/12/2021 05:15:00,20,10.1,56,1020,8,48814
1/12/2021 05:15:00,20,10.1,56,1020,8,48814
1/12/2021 05:30:00,21,10,57,1020,8.1,49468
1/12/2021 05:30:00,21,10,57,1020,8.1,49468
1/12/2021 05:45:00,22,9.9,57,1021,8.5,52388
1/12/2021 05:45:00,22,9.9,57,1021,8.5,52388
1/12/2021 06:00:00,23,9.8,58,1021,8.3,54208
1/12/2021 06:00:00,23,9.8,58,1021,8.3,54208
1/12/2021 06:15:00,24,9.8,58,1021,8.7,51626
1/12/2021 06:15:00,24,9.8,58,1021,8.7,51626
1/12/2021 06:30:00,23,9.7,58,1021,7.9,48833
1/12/2021 06:30:00,23,9.7,58,1021,7.9,48833
1/12/2021 06:45:00,23,9.7,59,1021,8.5,49991
1/12/2021 06:45:00,23,9.7,59,1021,8.5,49991
1/12/2021 07:00:00,23,9.6,59,1021,8.1,48746
1/12/2021 07:00:00,23,9.6,59,1021,8.1,48746
1/12/2021 07:15:00,23,9.8,58,1021,8.7,53590
1/12/2021 07:15:00,23,9.8,58,1021,8.7,53590
1/12/2021 07:30:00,22,10.1,56,1021,8.5,51125
1/12/2021 07:30:00,22,10.1,56,1021,8.5,51125
1/12/2021 07:45:00,22,10.4,53,1022,8.6,50218
1/12/2021 07:45:00,22,10.4,53,1022,8.6,50218
1/12/2021 08:00:00,21,10.7,51,1022,8.4,49201
1/12/2021 08:00:00,21,10.7,51,1022,8.4,49201
1/12/2021 08:15:00,21,11,49,1022,7.8,43932
1/12/2021 08:15:00,21,11,49,1022,7.8,43932
1/12/2021 08:30:00,22,11.3,46,1022,8.6,52119
1/12/2021 08:30:00,22,11.3,46,1022,8.6,52119
1/12/2021 08:45:00,23,11.6,43,1022,9.7,58484
1/12/2021 08:45:00,23,11.6,43,1022,9.7,58484
1/12/2021 09:00:00,23,11.9,40,1022,9.4,60301
1/12/2021 09:00:00,23,11.9,40,1022,9.4,60301
1/12/2021 09:15:00,24,12.2,38,1022,9.2,53508
1/12/2021 09:15:00,24,12.2,38,1022,9.2,53508
1/12/2021 09:30:00,25,12.5,37,1022,8.2,50516
1/12/2021 09:30:00,25,12.5,37,1022,8.2,50516
1/12/2021 09:45:00,27,12.8,36,1022,8.4,50690
1/12/2021 09:45:00,27,12.8,36,1022,8.4,50690
1/12/2021 10:00:00,27,13.1,35,1022,8.2,52746
1/12/2021 10:00:00,27,13.1,35,1022,8.2,52746
1/12/2021 10:15:00,28,13.3,34,1022,8.3,49130
1/12/2021 10:15:00,28,13.3,34,1022,8.3,49130
1/12/2021 10:30:00,29,13.5,33,1022,8.4,50798
1/12/2021 10:30:00,29,13.5,33,1022,8.4,50798
1/12/2021 10:45:00,30,13.8,33,1021,8.6,54482
1/12/2021 10:45:00,30,13.8,33,1021,8.6,54482
1/12/2021 11:00:00,31,14,32,1021,8.2,54106
1/12/2021 11:00:00,31,14,32,1021,8.2,54106
1/12/2021 11:15:00,33,14.2,32,1021,9,52950
1/12/2021 11:15:00,33,14.2,32,1021,9,52950
1/12/2021 11:30:00,34,14.3,32,1021,8.5,54456
1/12/2021 11:30:00,34,14.3,32,1021,8.5,54456
1/12/2021 11:45:00,35,14.5,32,1020,9,53416
1/12/2021 11:45:00,35,14.5,32,1020,9.1,53416
1/12/2021 11:45:00,35,14.5,32,1020,9,53416
1/12/2021 11:45:00,35,14.5,32,1020,9.1,53416
1/12/2021 12:00:00,36,14.6,32,1020,8.3,54176
1/12/2021 12:00:00,36,14.6,32,1020,8.3,54176
1/12/2021 12:15:00,37,14.7,32,1020,9.1,53380
1/12/2021 12:15:00,37,14.7,32,1020,9.1,53380
1/12/2021 12:30:00,39,14.8,32,1020,8.8,50244
1/12/2021 12:30:00,39,14.8,32,1020,8.8,50244
1/12/2021 12:45:00,40,14.8,33,1019,8.2,47929
1/12/2021 12:45:00,40,14.8,33,1019,8.2,47929
1/12/2021 13:00:00,41,14.9,33,1019,8,41190
1/12/2021 13:00:00,41,14.9,33,1019,8,41190
1/12/2021 13:15:00,43,14.8,33,1019,8.2,45678
1/12/2021 13:15:00,43,14.8,33,1019,8.2,45678
1/12/2021 13:30:00,44,14.7,33,1019,7.9,38369
1/12/2021 13:30:00,44,14.7,33,1019,7.9,38369
1/12/2021 13:45:00,44,14.6,34,1019,8.4,44990
1/12/2021 13:45:00,44,14.6,34,1019,8.4,44990
1/12/2021 14:00:00,45,14.5,34,1019,8.4,41647
1/12/2021 14:00:00,45,14.5,34,1019,8.4,41647
1/12/2021 14:15:00,45,14.3,34,1019,7.6,45587
1/12/2021 14:15:00,45,14.3,34,1019,7.6,45587
1/12/2021 14:30:00,45,14.1,35,1019,8.1,43584
1/12/2021 14:30:00,45,14.1,35,1019,8.1,43584
1/12/2021 14:45:00,45,13.8,35,1019,8.2,41889
1/12/2021 14:45:00,45,13.8,35,1019,8.2,41889
1/12/2021 15:00:00,45,13.6,36,1019,8.4,44231
1/12/2021 15:00:00,45,13.6,36,1019,8.4,44231
1/12/2021 15:15:00,45,13.4,37,1019,8.4,42990
1/12/2021 15:15:00,45,13.4,37,1019,8.4,42990
1/12/2021 15:30:00,44,13.1,38,1019,8.4,47533
1/12/2021 15:30:00,44,13.1,38,1019,8.4,47533
1/12/2021 15:45:00,43,12.9,39,1019,9.1,55002
1/12/2021 15:45:00,43,12.9,39,1019,9.1,55002
1/12/2021 16:00:00,42,12.6,40,1019,8.5,51197
1/12/2021 16:00:00,42,12.6,40,1019,8.5,51197
1/12/2021 16:15:00,42,12.4,41,1019,9.3,57889
1/12/2021 16:15:00,42,12.4,41,1019,9.3,57889
1/12/2021 16:30:00,41,12.1,42,1019,9.1,58460
1/12/2021 16:30:00,41,12.1,42,1019,9.1,58460
1/12/2021 16:45:00,39,11.8,44,1019,9.4,56872
1/12/2021 16:45:00,39,11.8,44,1019,9.4,56872
1/12/2021 17:00:00,38,11.5,45,1019,9.9,60957
1/12/2021 17:00:00,38,11.5,45,1019,9.9,60957
1/12/2021 17:15:00,37,11.2,47,1019,9.5,65496
1/12/2021 17:15:00,37,11.2,47,1019,9.5,65496
1/12/2021 17:30:00,36,11,49,1019,9.2,59898
1/12/2021 17:30:00,36,11,49,1019,9.2,59898
1/12/2021 17:45:00,35,10.8,50,1020,9.1,59385
1/12/2021 17:45:00,35,10.8,50,1020,9.1,59385
1/12/2021 18:00:00,34,10.6,52,1020,9,56319
1/12/2021 18:00:00,34,10.6,52,1020,9,56319
1/12/2021 18:15:00,33,10.5,54,1020,9.1,58432
1/12/2021 18:15:00,33,10.5,54,1020,9.1,58432
1/12/2021 18:30:00,32,10.4,55,1020,9.1,53345
1/12/2021 18:30:00,32,10.4,55,1020,9.1,53345
1/12/2021 18:45:00,32,10.4,56,1020,8.9,55459
1/12/2021 18:45:00,32,10.4,56,1020,8.9,55459
1/12/2021 19:00:00,31,10.3,57,1020,8.8,51454
1/12/2021 19:00:00,31,10.3,57,1020,8.8,51454
1/12/2021 19:15:00,30,10.3,59,1020,8.6,47001
1/12/2021 19:15:00,30,10.3,59,1020,8.6,47001
1/12/2021 19:30:00,29,10.3,60,1020,8.7,51331
1/12/2021 19:30:00,29,10.3,60,1020,8.7,51331
1/12/2021 19:45:00,28,10.2,61,1020,8.2,46770
1/12/2021 19:45:00,28,10.2,61,1020,8.2,46770
1/12/2021 20:00:00,27,10.2,62,1020,8.6,47595
1/12/2021 20:00:00,27,10.2,62,1020,8.6,47595
1/12/2021 20:15:00,26,10.2,62,1020,8.5,48847
1/12/2021 20:15:00,26,10.2,62,1020,8.5,48847
1/12/2021 20:30:00,26,10.2,63,1020,8.6,47313
1/12/2021 20:30:00,26,10.2,63,1020,8.6,47313
1/12/2021 20:45:00,27,10.1,64,1021,8.3,50451
1/12/2021 20:45:00,27,10.1,64,1021,8.3,50451
1/12/2021 21:00:00,27,10.1,65,1021,8.4,49979
1/12/2021 21:00:00,27,10.1,65,1021,8.4,49979
1/12/2021 21:15:00,27,10.1,65,1021,8.9,48747
1/12/2021 21:15:00,27,10.1,65,1021,8.9,48747
1/12/2021 21:30:00,27,10.1,65,1021,8.4,51956
1/12/2021 21:30:00,27,10.1,65,1021,8.4,51956
1/12/2021 21:45:00,28,10.1,66,1020,9.3,58784
1/12/2021 21:45:00,28,10.1,66,1020,9.3,58784
1/12/2021 22:00:00,28,10.1,66,1020,8.6,58078
1/12/2021 22:00:00,28,10.1,66,1020,8.6,58078
1/12/2021 22:15:00,28,10.1,66,1020,9.2,60152
1/12/2021 22:15:00,28,10.1,66,1020,9.2,60152
1/12/2021 22:30:00,29,10.1,66,1020,10,62926
1/12/2021 22:30:00,29,10.1,66,1020,10,62926
1/12/2021 22:45:00,30,10.2,66,1020,10,68960
1/12/2021 22:45:00,30,10.2,66,1020,10,68960
1/12/2021 23:00:00,31,10.2,66,1020,10.4,66644
1/12/2021 23:00:00,31,10.2,66,1020,10.4,66644
1/12/2021 23:15:00,30,10.2,66,1020,10.4,67333
1/12/2021 23:15:00,30,10.2,66,1020,10.4,67333
1/12/2021 23:30:00,29,10.2,66,1020,9.6,68886
1/12/2021 23:30:00,29,10.2,66,1020,9.6,68886
1/12/2021 23:45:00,28,10.2,65,1020,10,68120
1/12/2021 23:45:00,28,10.2,65,1020,10,68120
2/12/2021 00:00:00,30,10.4,66,1021,10.3,65153
2/12/2021 00:00:00,30,10.4,66,1021,10.3,65153
2/12/2021 00:15:00,30,10.4,66,1021,10.4,68737
2/12/2021 00:15:00,30,10.4,66,1021,10.4,68737
2/12/2021 00:30:00,29,10.4,66,1021,9.9,66872
2/12/2021 00:30:00,29,10.4,66,1021,9.9,66872
2/12/2021 00:45:00,28,10.3,66,1020,9.6,62896
2/12/2021 00:45:00,28,10.3,66,1020,9.6,62896
2/12/2021 01:00:00,27,10.3,66,1020,9.5,64663
2/12/2021 01:00:00,27,10.3,66,1020,9.5,64663
2/12/2021 01:15:00,26,10.3,66,1020,10.3,61999
2/12/2021 01:15:00,26,10.3,66,1020,10.3,61999
2/12/2021 01:30:00,25,10.2,66,1020,9.6,64308
2/12/2021 01:30:00,25,10.2,66,1020,9.6,64308
2/12/2021 01:45:00,25,10.2,65,1020,9.7,64340
2/12/2021 01:45:00,25,10.2,65,1020,9.7,64340
2/12/2021 02:00:00,25,10.1,65,1020,9.6,58509
2/12/2021 02:00:00,25,10.1,65,1020,9.6,58509
2/12/2021 02:15:00,24,10,65,1020,9.5,60661
2/12/2021 02:15:00,24,10,65,1020,9.5,60661
2/12/2021 02:30:00,23,9.9,65,1020,9.3,59769
2/12/2021 02:30:00,23,9.9,65,1020,9.3,59769
2/12/2021 02:45:00,22,9.7,66,1020,9,62344
2/12/2021 02:45:00,22,9.7,66,1020,9,62344
2/12/2021 03:00:00,21,9.6,66,1020,9.1,52726
2/12/2021 03:00:00,21,9.6,66,1020,9.1,52726
2/12/2021 03:15:00,20,9.4,66,1020,9.2,66083
2/12/2021 03:15:00,20,9.4,66,1020,9.2,66083
2/12/2021 03:30:00,21,9.3,65,1020,10,68820
2/12/2021 03:30:00,21,9.3,65,1020,10,68820
2/12/2021 03:45:00,22,9.2,65,1020,10.4,69374
2/12/2021 03:45:00,22,9.2,65,1020,10.4,69374
2/12/2021 04:00:00,22,9.1,64,1020,10.7,71077
2/12/2021 04:00:00,22,9.1,64,1020,10.7,71077
2/12/2021 04:15:00,22,9,64,1020,10.6,69803
2/12/2021 04:15:00,22,9,64,1020,10.6,69803
2/12/2021 04:30:00,22,8.9,64,1020,11,72499
2/12/2021 04:30:00,22,8.9,64,1020,11,72499
2/12/2021 04:45:00,21,8.8,63,1020,10.2,61987
2/12/2021 04:45:00,21,8.8,63,1020,10.2,61987
2/12/2021 05:00:00,21,8.7,63,1020,9.8,64040
2/12/2021 05:00:00,21,8.7,63,1020,9.8,64040
2/12/2021 05:15:00,20,8.6,63,1020,9.1,62002
2/12/2021 05:15:00,20,8.6,63,1020,9.1,62002
2/12/2021 05:30:00,19,8.5,62,1020,10.1,68612
2/12/2021 05:30:00,19,8.5,62,1020,10.1,68612
2/12/2021 05:45:00,19,8.4,62,1020,9.7,69981
2/12/2021 05:45:00,19,8.4,62,1020,9.7,69981
2/12/2021 06:00:00,18,8.3,61,1020,10.1,68672
2/12/2021 06:00:00,18,8.3,61,1020,10.1,68672
2/12/2021 06:15:00,17,8.2,61,1020,10.3,68306
2/12/2021 06:15:00,17,8.2,61,1020,10.3,68306
2/12/2021 06:30:00,15,8.1,60,1020,9.8,69598
2/12/2021 06:30:00,15,8.1,60,1020,9.8,69598
2/12/2021 06:45:00,15,8,59,1021,9.7,60013
2/12/2021 06:45:00,15,8,59,1021,9.7,60013
2/12/2021 07:00:00,13,7.9,58,1021,9.6,59369
2/12/2021 07:00:00,13,7.9,58,1021,9.6,59369
2/12/2021 07:15:00,12,8.1,56,1021,8.7,50154
2/12/2021 07:15:00,12,8.1,56,1021,8.7,50154
2/12/2021 07:30:00,12,8.5,53,1021,7.7,42824
2/12/2021 07:30:00,12,8.5,53,1021,7.7,42824
2/12/2021 07:45:00,11,8.9,50,1021,8,45414
2/12/2021 07:45:00,11,8.9,50,1021,8,45414
2/12/2021 08:00:00,11,9.3,47,1021,7.3,41699
2/12/2021 08:00:00,11,9.3,47,1021,7.3,41699
2/12/2021 08:15:00,11,9.7,43,1021,7.3,36095
2/12/2021 08:15:00,11,9.7,43,1021,7.3,36095
2/12/2021 08:30:00,14,10.2,40,1021,6.8,26256
2/12/2021 08:30:00,14,10.2,40,1021,6.8,26256
2/12/2021 08:45:00,16,10.6,37,1021,5.3,10772
2/12/2021 08:45:00,16,10.6,37,1021,5.3,10772
2/12/2021 09:00:00,19,11.1,34,1021,5.3,14062
2/12/2021 09:00:00,19,11.1,34,1021,5.3,14062
2/12/2021 09:15:00,21,11.5,31,1021,4.9,13679
2/12/2021 09:15:00,21,11.5,31,1021,4.9,13679
2/12/2021 09:30:00,22,11.9,30,1021,4.4,11464
2/12/2021 09:30:00,22,11.9,30,1021,4.4,11464
2/12/2021 09:45:00,23,12.2,29,1021,4.4,9739
2/12/2021 09:45:00,23,12.2,29,1021,4.4,9739
2/12/2021 10:00:00,24,12.6,28,1021,3.9,9517
2/12/2021 10:00:00,24,12.6,28,1021,3.9,9517
2/12/2021 10:15:00,25,13,27,1021,3.6,6220
2/12/2021 10:15:00,25,13,27,1021,3.6,6220
2/12/2021 10:30:00,26,13.3,26,1021,3.5,5530
2/12/2021 10:30:00,26,13.3,26,1021,3.5,5530
2/12/2021 10:45:00,26,13.6,25,1020,3.6,4452
2/12/2021 10:45:00,26,13.6,25,1020,3.6,4452
2/12/2021 11:00:00,27,13.9,24,1020,3.7,3806
2/12/2021 11:00:00,27,13.9,24,1020,3.7,3806
2/12/2021 11:15:00,27,14.1,24,1020,3.6,3598
2/12/2021 11:15:00,27,14.1,24,1020,3.6,3598
2/12/2021 11:30:00,29,14.4,24,1020,3.2,3170
2/12/2021 11:30:00,29,14.4,24,1020,3.2,3170
2/12/2021 11:45:00,30,14.7,23,1020,3.4,3026
2/12/2021 11:45:00,30,14.7,23,1020,3.4,3026
2/12/2021 12:00:00,32,15,23,1020,3.8,3147
2/12/2021 12:00:00,32,15,23,1020,3.8,3147
2/12/2021 12:15:00,33,15.2,23,1020,3.8,4250
2/12/2021 12:15:00,33,15.2,23,1020,3.8,4250
2/12/2021 12:30:00,34,15.3,23,1019,3.9,5954
2/12/2021 12:30:00,34,15.3,23,1019,3.9,5954
2/12/2021 12:45:00,36,15.5,23,1019,3.8,6129
2/12/2021 12:45:00,36,15.5,23,1019,3.8,6129
2/12/2021 13:00:00,37,15.6,23,1018,3.8,5029
2/12/2021 13:00:00,37,15.6,23,1018,3.8,5029
2/12/2021 13:15:00,39,15.7,23,1018,4.5,6823
2/12/2021 13:15:00,39,15.7,23,1018,4.5,6823
2/12/2021 13:30:00,40,15.7,24,1018,4.7,6486
2/12/2021 13:30:00,40,15.7,24,1018,4.7,6486
2/12/2021 13:45:00,40,15.8,25,1018,4.5,5323
2/12/2021 13:45:00,40,15.8,25,1018,4.5,5323
2/12/2021 14:00:00,41,15.8,26,1018,3.5,2435
2/12/2021 14:00:00,41,15.8,26,1018,3.5,2435
2/12/2021 14:15:00,42,15.8,26,1018,3.7,2492
2/12/2021 14:15:00,42,15.8,26,1018,3.7,2492
2/12/2021 14:30:00,43,15.7,27,1018,3.9,3855
2/12/2021 14:30:00,43,15.7,27,1018,3.9,3855
2/12/2021 14:45:00,43,15.6,27,1017,4.5,5392
2/12/2021 14:45:00,43,15.6,27,1017,4.5,5392
2/12/2021 15:00:00,44,15.5,28,1017,5.1,7990
2/12/2021 15:00:00,44,15.5,28,1017,5.1,7990
2/12/2021 15:15:00,45,15.3,29,1017,5,8318
2/12/2021 15:15:00,45,15.3,29,1017,5,8318
2/12/2021 15:30:00,47,15,30,1017,5.6,11416
2/12/2021 15:30:00,47,15,30,1017,5.6,11416
2/12/2021 15:45:00,48,14.7,31,1017,5.9,15538
2/12/2021 15:45:00,48,14.7,31,1017,5.9,15538
2/12/2021 16:00:00,50,14.4,32,1017,6.1,17106
2/12/2021 16:00:00,50,14.4,32,1017,6.1,17106
2/12/2021 16:15:00,51,14,34,1017,6.3,21105
2/12/2021 16:15:00,51,14,34,1017,6.3,21105
2/12/2021 16:30:00,52,13.5,36,1017,6.2,20473
2/12/2021 16:30:00,52,13.5,36,1017,6.2,20473
2/12/2021 16:45:00,52,13,39,1018,6,18879
2/12/2021 16:45:00,52,13,39,1018,6,18879
2/12/2021 17:00:00,53,12.5,41,1018,6.6,22315
2/12/2021 17:00:00,53,12.5,41,1018,6.6,22315
2/12/2021 17:15:00,52,12,43,1018,6,19666
2/12/2021 17:15:00,52,12,43,1018,6,19666
2/12/2021 17:30:00,50,11.7,45,1018,5.8,17083
2/12/2021 17:30:00,50,11.7,45,1018,5.8,17083
2/12/2021 17:45:00,48,11.3,48,1018,6.1,19490
2/12/2021 17:45:00,48,11.3,48,1018,6.1,19490
2/12/2021 18:00:00,46,11,50,1018,5.5,16036
2/12/2021 18:00:00,46,11,50,1018,5.5,16036
2/12/2021 18:15:00,43,10.7,52,1018,5.5,15759
2/12/2021 18:15:00,43,10.7,52,1018,5.5,15759
2/12/2021 18:30:00,40,10.5,53,1018,5.3,13538
2/12/2021 18:30:00,40,10.5,53,1018,5.3,13538
2/12/2021 18:45:00,38,10.4,54,1019,5.3,12685
2/12/2021 18:45:00,38,10.4,54,1019,5.3,12685
2/12/2021 19:00:00,35,10.2,55,1019,4.9,9949
2/12/2021 19:00:00,35,10.2,55,1019,4.9,9949
2/12/2021 19:15:00,33,10,56,1019,5.2,10978
2/12/2021 19:15:00,33,10,56,1019,5.2,10978
2/12/2021 19:30:00,30,9.9,57,1019,5.4,12946
2/12/2021 19:30:00,30,9.9,57,1019,5.4,12946
2/12/2021 19:45:00,28,9.8,58,1019,5,9690
2/12/2021 19:45:00,28,9.8,58,1019,5,9690
2/12/2021 20:00:00,25,9.7,59,1019,4.6,7840
2/12/2021 20:00:00,25,9.7,59,1019,4.6,7840
2/12/2021 20:15:00,24,9.6,59,1019,4.3,7513
2/12/2021 20:15:00,24,9.6,59,1019,4.3,7513
2/12/2021 20:30:00,24,9.5,60,1019,4.1,5122
2/12/2021 20:30:00,24,9.5,60,1019,4.1,5122
2/12/2021 20:45:00,23,9.5,61,1019,3.5,3402
2/12/2021 20:45:00,23,9.5,61,1019,3.5,3402
2/12/2021 21:00:00,22,9.4,62,1019,3.6,4623
2/12/2021 21:00:00,22,9.4,62,1019,3.6,4623
2/12/2021 21:15:00,21,9.4,62,1019,3.5,4366
2/12/2021 21:15:00,21,9.4,62,1019,3.5,4366
2/12/2021 21:30:00,20,9.3,63,1019,3.4,3336
2/12/2021 21:30:00,20,9.3,63,1019,3.4,3336
2/12/2021 21:45:00,19,9.3,63,1019,3.3,3027
2/12/2021 21:45:00,19,9.3,63,1019,3.3,3027
2/12/2021 22:00:00,18,9.2,64,1019,3.1,2477
2/12/2021 22:00:00,18,9.2,64,1019,3.1,2477
2/12/2021 22:15:00,17,9.2,64,1019,3.9,5390
2/12/2021 22:15:00,17,9.2,64,1019,3.9,5390
2/12/2021 22:30:00,16,9.1,65,1019,3.8,5176
2/12/2021 22:30:00,16,9.1,65,1019,3.8,5176
2/12/2021 22:45:00,15,9.1,65,1019,3.9,5135
2/12/2021 22:45:00,15,9.1,65,1019,3.9,5135
2/12/2021 23:00:00,14,9,66,1019,4.1,7367
2/12/2021 23:00:00,14,9,66,1019,4.1,7367
2/12/2021 23:15:00,13,9,66,1019,3.8,6230
2/12/2021 23:15:00,13,9,66,1019,3.8,6230
2/12/2021 23:30:00,14,8.9,66,1019,3.6,5346
2/12/2021 23:30:00,14,8.9,66,1019,3.6,5346
2/12/2021 23:45:00,14,8.8,67,1019,3.2,6071
2/12/2021 23:45:00,14,8.8,67,1019,3.2,6071
3/12/2021 00:00:00,16,9.3,67,1020,3.1,5816
3/12/2021 00:00:00,16,9.3,67,1020,3.1,5816
3/12/2021 00:15:00,16,9.2,67,1020,3.7,7109
3/12/2021 00:15:00,16,9.2,67,1020,3.7,7109
3/12/2021 00:30:00,17,9.1,67,1020,3.9,7121
3/12/2021 00:30:00,17,9.1,67,1020,3.9,7121
3/12/2021 00:45:00,18,9,68,1019,4.1,9313
3/12/2021 00:45:00,18,9,68,1019,4.1,9313
3/12/2021 01:00:00,18,8.9,68,1019,4.6,11651
3/12/2021 01:00:00,18,8.9,68,1019,4.6,11651
3/12/2021 01:15:00,18,8.9,68,1019,4.6,14429
3/12/2021 01:15:00,18,8.9,68,1019,4.6,14429
3/12/2021 01:30:00,18,8.8,68,1019,5,19053
3/12/2021 01:30:00,18,8.8,68,1019,5,19053
3/12/2021 01:45:00,18,8.7,68,1019,4.5,15321
3/12/2021 01:45:00,18,8.7,68,1019,4.5,15321
3/12/2021 02:00:00,17,8.6,68,1019,4.1,12126
3/12/2021 02:00:00,17,8.6,68,1019,4.1,12126
3/12/2021 02:15:00,17,8.6,68,1019,4,12263
3/12/2021 02:15:00,17,8.6,68,1019,4,12263
3/12/2021 02:30:00,17,8.5,68,1019,4.4,12799
3/12/2021 02:30:00,17,8.5,68,1019,4.4,12799
3/12/2021 02:45:00,17,8.4,69,1019,4.4,14897
3/12/2021 02:45:00,17,8.4,69,1019,4.4,14897
3/12/2021 03:00:00,16,8.3,69,1019,5,17825
3/12/2021 03:00:00,16,8.3,69,1019,5,17825
3/12/2021 03:15:00,16,8.2,69,1019,5.8,22665
3/12/2021 03:15:00,16,8.2,69,1019,5.8,22665
3/12/2021 03:30:00,17,8.2,69,1019,6,28271
3/12/2021 03:30:00,17,8.2,69,1019,6,28271
3/12/2021 03:45:00,18,8.1,68,1019,6.4,31473
3/12/2021 03:45:00,18,8.1,68,1019,6.4,31473
3/12/2021 04:00:00,19,8.1,68,1019,5.8,25576
3/12/2021 04:00:00,19,8.1,68,1019,5.8,25576
3/12/2021 04:15:00,19,8.1,68,1019,6.1,25027
3/12/2021 04:15:00,19,8.1,68,1019,6.1,25027
3/12/2021 04:30:00,17,8.1,67,1019,5.9,26490
3/12/2021 04:30:00,17,8.1,67,1019,5.9,26490
3/12/2021 04:45:00,17,8.1,67,1019,6,26633
3/12/2021 04:45:00,17,8.1,67,1019,6,26633
3/12/2021 05:00:00,16,8.1,66,1019,5.5,22745
3/12/2021 05:00:00,16,8.1,66,1019,5.5,22745
3/12/2021 05:15:00,16,8.1,66,1019,5.8,23304
3/12/2021 05:15:00,16,8.1,66,1019,5.8,23304
3/12/2021 05:30:00,16,8.1,66,1019,6,25458
3/12/2021 05:30:00,16,8.1,66,1019,6,25458
3/12/2021 05:45:00,16,8,65,1019,6,25380
3/12/2021 05:45:00,16,8,65,1019,6,25380
3/12/2021 06:00:00,16,8,65,1019,6.1,26506
3/12/2021 06:00:00,16,8,65,1019,6.1,26506
3/12/2021 06:15:00,16,8.1,65,1019,6.5,27809
3/12/2021 06:15:00,16,8.1,65,1019,6.5,27809
3/12/2021 06:30:00,15,8.2,64,1019,5.9,25155
3/12/2021 06:30:00,15,8.2,64,1019,5.9,25155
3/12/2021 06:45:00,14,8.3,63,1020,5.8,24578
